Season,2015 REF,WK,Performance,Mins,Gls,Ass,CS,GC,OG,PS,PM,Y,R,S,BP,ESP,TOT,Team,Name,Pos,Game
2015,23,14,137,90,1,0,1,0,0,0,0,0,0,0,1,27,9,Arsenal,Sanchez,M,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,24,14,137,10,0,0,0,0,0,0,0,0,0,0,0,7,1,Arsenal,Podolski,F,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,25,14,137,26,0,0,0,0,0,0,0,0,0,0,0,5,1,Arsenal,Giroud,F,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,285,14,137,80,0,0,1,0,0,0,0,0,0,0,0,3,2,Arsenal,Welbeck,F,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,560,14,137,90,0,0,0,1,0,0,0,0,0,7,0,16,4,Southampton,Forster,G,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,84,14,137,90,0,0,0,1,0,0,0,0,0,0,0,11,2,Southampton,Bertrand,D,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,341,14,137,90,0,0,0,1,0,0,0,0,0,0,0,18,2,Southampton,Fonte,D,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,342,14,137,90,0,0,0,1,0,0,0,0,0,0,0,13,2,Southampton,Clyne,D,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,343,14,137,62,0,0,0,1,0,0,0,0,0,0,0,7,2,Southampton,Yoshida,D,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,601,14,137,90,0,0,0,1,0,0,0,1,0,0,0,15,1,Southampton,Alderweireld,D,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,348,14,137,28,0,0,0,0,0,0,0,0,0,0,0,4,1,Southampton,Cork,M,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,350,14,137,90,0,0,0,1,0,0,0,0,0,0,0,19,2,Southampton,Davis,M,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,353,14,137,90,0,0,0,1,0,0,0,1,0,0,0,9,1,Southampton,Wanyama,M,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,356,14,137,61,0,0,1,0,0,0,0,0,0,0,0,3,3,Southampton,Tadic,M,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,604,14,137,29,0,0,0,1,0,0,0,0,0,0,0,-3,1,Southampton,Mane,M,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,176,14,137,80,0,0,1,0,0,0,0,0,0,0,0,6,2,Southampton,Long,F,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,359,14,137,10,0,0,0,1,0,0,0,0,0,0,0,1,1,Southampton,Mayuka,F,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,362,14,137,90,0,0,0,1,0,0,0,0,0,0,0,3,2,Southampton,Pelle,F,Arsenal 1 - 0 Southampton: 03 Dec 19:45
2015,78,14,138,90,0,0,1,0,0,0,0,0,0,2,0,23,6,Chelsea,Courtois,G,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,79,14,138,45,0,0,0,0,0,0,0,0,0,0,0,3,1,Chelsea,Cahill,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,80,14,138,90,0,0,1,0,0,0,0,0,0,0,0,23,6,Chelsea,Terry,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,81,14,138,90,0,0,1,0,0,0,0,0,0,0,0,21,6,Chelsea,Ivanovic,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,82,14,138,90,0,1,1,0,0,0,0,0,0,0,3,40,12,Chelsea,Azpilicueta,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,540,14,138,45,0,0,0,0,0,0,0,0,0,0,0,5,1,Chelsea,Zouma,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,87,14,138,15,0,0,0,0,0,0,0,0,0,0,0,3,1,Chelsea,Mikel,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,89,14,138,90,1,0,1,0,0,0,0,0,0,0,1,31,9,Chelsea,Hazard,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,90,14,138,90,0,1,1,0,0,0,0,0,0,0,0,23,6,Chelsea,Oscar,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,94,14,138,90,0,0,1,0,0,0,0,0,0,0,0,10,3,Chelsea,Willian,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,95,14,138,90,0,0,1,0,0,0,0,1,0,0,0,15,2,Chelsea,Matic,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,100,14,138,75,0,0,1,0,0,0,0,0,0,0,0,19,3,Chelsea,Fabregas,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,335,14,138,24,1,0,0,0,0,0,0,0,0,0,0,26,5,Chelsea,Remy,F,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,542,14,138,66,1,1,1,0,0,0,0,0,0,0,2,36,11,Chelsea,Drogba,F,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,364,14,138,90,0,0,0,3,0,0,0,0,0,5,0,12,2,Spurs,Lloris,G,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,371,14,138,90,0,0,0,3,0,0,0,0,0,0,0,18,1,Spurs,Vertonghen,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,372,14,138,90,0,0,0,3,0,0,0,1,0,0,0,11,0,Spurs,Chiriches,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,455,14,138,90,0,0,0,3,0,0,0,0,0,0,0,15,1,Spurs,Davies,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,591,14,138,90,0,0,0,3,0,0,0,0,0,0,0,21,1,Spurs,Fazio,D,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,378,14,138,57,0,0,0,2,0,0,0,0,0,0,0,4,1,Spurs,Lennon,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,382,14,138,33,0,0,0,1,0,0,0,0,0,0,0,11,1,Spurs,Paulinho,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,384,14,138,33,0,0,0,1,0,0,0,0,0,0,0,2,1,Spurs,Chadli,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,386,14,138,73,0,0,0,3,0,0,0,0,0,0,0,20,2,Spurs,Lamela,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,387,14,138,90,0,0,0,3,0,0,0,0,0,0,0,14,2,Spurs,Eriksen,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,388,14,138,90,0,0,0,3,0,0,0,0,0,0,0,17,2,Spurs,Bentaleb,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,613,14,138,57,0,0,0,2,0,0,0,0,0,0,0,7,1,Spurs,Mason,M,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,393,14,138,90,0,0,0,3,0,0,0,0,0,0,0,14,2,Spurs,Kane,F,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,394,14,138,17,0,0,0,0,0,0,0,0,0,0,0,3,1,Spurs,Soldado,F,Chelsea 3 - 0 Spurs: 03 Dec 19:45
2015,130,14,139,90,0,0,0,1,0,0,0,0,0,0,0,11,2,Everton,Howard,G,Everton 1 - 1 Hull: 03 Dec 19:45
2015,132,14,139,90,0,0,0,1,0,0,0,0,0,0,0,15,2,Everton,Jagielka,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,134,14,139,90,0,0,0,1,0,0,0,1,0,0,0,13,1,Everton,Baines,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,135,14,139,90,0,0,0,1,0,0,0,0,0,0,0,19,2,Everton,Distin,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,137,14,139,90,0,0,0,1,0,0,0,0,0,0,0,15,2,Everton,Coleman,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,143,14,139,90,0,0,0,1,0,0,0,0,0,0,0,11,2,Everton,Osman,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,145,14,139,90,0,0,0,1,0,0,0,0,0,0,0,10,2,Everton,Barkley,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,146,14,139,27,0,0,0,0,0,0,0,0,0,0,0,0,1,Everton,Pienaar,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,147,14,139,63,0,1,0,1,0,0,0,0,0,0,1,20,6,Everton,Mirallas,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,149,14,139,11,0,0,0,0,0,0,0,0,0,0,0,4,1,Everton,Mcgeady,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,151,14,139,90,0,0,0,1,0,0,0,0,0,0,0,17,2,Everton,Barry,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,544,14,139,79,0,0,0,1,0,0,0,0,0,0,0,19,2,Everton,Besic,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,103,14,139,90,1,0,0,1,0,0,0,0,0,0,3,34,9,Everton,Lukaku,F,Everton 1 - 1 Hull: 03 Dec 19:45
2015,155,14,139,90,0,0,0,1,0,0,0,0,0,4,0,14,3,Hull,Mcgregor,G,Everton 1 - 1 Hull: 03 Dec 19:45
2015,157,14,139,90,0,0,0,1,0,0,0,0,0,0,0,8,2,Hull,Rosenior,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,158,14,139,90,0,0,0,1,0,0,0,0,0,0,0,6,2,Hull,Chester,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,365,14,139,90,0,0,0,1,0,0,0,1,0,0,0,17,1,Hull,Dawson,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,545,14,139,2,0,0,0,0,0,0,0,0,0,0,0,3,1,Hull,Robertson,D,Everton 1 - 1 Hull: 03 Dec 19:45
2015,164,14,139,88,0,0,0,1,0,0,0,0,0,0,0,9,2,Hull,Quinn,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,165,14,139,4,0,0,0,0,0,0,0,0,0,0,0,6,1,Hull,Brady,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,166,14,139,86,0,0,0,1,0,0,0,0,0,0,0,8,2,Hull,Meyler,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,167,14,139,90,0,0,0,1,0,0,0,0,0,0,0,19,2,Hull,Elmohamady,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,169,14,139,90,0,0,0,1,0,0,0,0,0,0,0,17,2,Hull,Huddlestone,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,170,14,139,90,0,0,0,1,0,0,0,0,0,0,0,16,2,Hull,Livermore,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,171,14,139,38,1,0,0,0,0,0,0,0,0,0,2,26,8,Hull,Aluko,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,511,14,139,52,0,0,0,1,0,0,0,0,0,0,0,1,1,Hull,Diame,M,Everton 1 - 1 Hull: 03 Dec 19:45
2015,174,14,139,90,0,1,0,1,0,0,0,0,0,0,0,12,5,Hull,Jelavic,F,Everton 1 - 1 Hull: 03 Dec 19:45
2015,423,14,140,90,0,0,0,4,0,0,0,0,0,0,0,7,0,Sunderland,Pantilimon,G,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,206,14,140,90,0,0,0,4,0,0,0,0,0,0,0,13,0,Sunderland,Coates,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,424,14,140,90,0,0,0,4,0,0,0,0,0,0,0,11,0,Sunderland,O'Shea,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,561,14,140,90,0,0,0,4,0,0,0,0,0,0,0,11,0,Sunderland,Vergini,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,624,14,140,90,0,0,0,4,0,0,0,0,0,0,0,15,0,Sunderland,Reveillere,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,243,14,140,90,0,0,0,4,0,0,0,0,0,0,0,14,2,Sunderland,Rodwell,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,430,14,140,90,0,0,0,4,0,0,0,1,0,0,0,13,1,Sunderland,Cattermole,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,431,14,140,90,0,1,0,4,0,0,0,0,0,0,0,28,5,Sunderland,Larsson,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,568,14,140,90,0,0,0,4,0,0,0,0,0,0,0,1,2,Sunderland,Buckley,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,596,14,140,24,0,0,0,1,0,0,0,0,0,0,0,4,1,Sunderland,Alvarez,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,440,14,140,66,1,0,0,3,0,0,0,0,0,0,0,33,6,Sunderland,Wickham,F,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,441,14,140,54,0,0,0,3,0,0,0,0,0,0,0,0,1,Sunderland,Fletcher,F,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,444,14,140,36,0,0,0,1,0,0,0,0,0,0,0,0,1,Sunderland,Altidore,F,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,231,14,140,90,0,0,0,1,0,0,0,0,0,1,0,9,2,Man City,Hart,G,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,235,14,140,90,1,0,0,1,0,0,0,0,0,0,1,35,9,Man City,Zabaleta,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,237,14,140,90,0,0,0,1,0,0,0,0,0,0,0,21,2,Man City,Clichy,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,240,14,140,90,0,0,0,1,0,0,0,1,0,0,0,13,1,Man City,Boyata,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,241,14,140,90,0,0,0,1,0,0,0,0,0,0,0,19,2,Man City,Demichelis,D,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,244,14,140,82,0,1,0,1,0,0,0,0,0,0,0,27,5,Man City,Nasri,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,246,14,140,90,0,0,0,1,0,0,0,0,0,0,0,19,2,Man City,Yaya Toure,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,247,14,140,35,0,1,0,0,0,0,0,0,0,0,0,25,4,Man City,Milner,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,249,14,140,90,0,0,0,1,0,0,0,0,0,0,0,20,2,Man City,Navas,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,250,14,140,90,0,0,0,1,0,0,0,0,0,0,0,16,2,Man City,Fernandinho,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,551,14,140,17,0,0,0,0,0,0,0,0,0,0,0,1,1,Man City,Lampard,M,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,254,14,140,73,2,1,0,1,0,0,0,0,0,0,3,70,16,Man City,Aguero,F,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,256,14,140,55,1,1,0,1,0,0,0,0,0,0,2,45,10,Man City,Jovetic,F,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,614,14,140,8,0,0,0,0,0,0,0,0,0,0,0,3,1,Man City,Pozo,F,Sunderland 1 - 4 Man City: 03 Dec 19:45
2015,289,15,141,45,0,0,0,0,0,0,0,0,0,2,0,7,1,Newcastle,Elliot,G,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,636,15,141,45,0,0,0,1,0,0,0,0,0,5,0,8,2,Newcastle,Alnwick,G,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,290,15,141,8,0,0,0,1,0,0,0,0,0,0,0,4,1,Newcastle,Williamson,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,291,15,141,80,0,0,0,1,0,0,0,0,1,0,0,-1,-1,Newcastle,Steven Taylor,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,292,15,141,90,0,0,0,1,0,0,0,0,0,0,0,12,2,Newcastle,Coloccini,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,298,15,141,90,0,0,0,1,0,0,0,0,0,0,0,9,2,Newcastle,Dummett,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,527,15,141,90,0,0,0,1,0,0,0,0,0,0,0,6,2,Newcastle,Janmaat,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,301,15,141,90,0,0,0,1,0,0,0,1,0,0,0,13,1,Newcastle,Tiote,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,308,15,141,90,0,1,0,1,0,0,0,1,0,0,0,20,4,Newcastle,Sissoko,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,309,15,141,90,0,0,0,1,0,0,0,0,0,0,0,5,2,Newcastle,Colback,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,312,15,141,82,0,1,1,0,0,0,0,0,0,0,0,14,6,Newcastle,Ameobi,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,525,15,141,52,0,0,0,0,0,0,0,0,0,0,0,2,1,Newcastle,Cabella,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,314,15,141,38,2,0,0,1,0,0,0,0,0,0,3,53,12,Newcastle,Cisse,F,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,317,15,141,90,0,0,0,1,0,0,0,0,0,0,0,11,2,Newcastle,Ayoze,F,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,78,15,141,90,0,0,0,2,0,0,0,0,0,1,0,9,1,Chelsea,Courtois,G,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,79,15,141,90,0,0,0,2,0,0,0,0,0,0,0,16,1,Chelsea,Cahill,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,80,15,141,90,0,0,0,2,0,0,0,0,0,0,0,19,1,Chelsea,Terry,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,81,15,141,90,0,0,0,2,0,0,0,0,0,0,0,12,1,Chelsea,Ivanovic,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,82,15,141,66,0,0,0,1,0,0,0,0,0,0,0,10,2,Chelsea,Azpilicueta,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,528,15,141,24,0,0,0,1,0,0,0,0,0,0,0,7,1,Chelsea,Filipe Luis,D,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,87,15,141,90,0,0,0,2,0,0,0,0,0,0,0,17,2,Chelsea,Mikel,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,89,15,141,90,0,0,0,2,0,0,0,0,0,0,0,10,2,Chelsea,Hazard,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,90,15,141,60,0,0,0,1,0,0,0,0,0,0,0,12,2,Chelsea,Oscar,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,91,15,141,30,0,0,0,1,0,0,0,1,0,0,0,-1,0,Chelsea,Schurrle,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,94,15,141,66,0,0,0,1,0,0,0,0,0,0,0,10,2,Chelsea,Willian,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,100,15,141,90,0,1,0,2,0,0,0,1,0,0,2,31,6,Chelsea,Fabregas,M,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,522,15,141,90,0,0,0,2,0,0,0,1,0,0,0,8,1,Chelsea,Costa,F,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,542,15,141,24,1,0,0,1,0,0,0,0,0,0,1,28,6,Chelsea,Drogba,F,Newcastle 2 - 1 Chelsea: 06 Dec 12:45
2015,155,15,142,90,0,0,1,0,0,1,0,0,0,3,3,38,15,Hull,Mcgregor,G,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,157,15,142,60,0,0,1,0,0,0,0,0,0,0,0,17,6,Hull,Rosenior,D,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,158,15,142,90,0,0,1,0,0,0,0,0,0,0,2,36,8,Hull,Chester,D,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,365,15,142,90,0,0,1,0,0,0,0,0,0,0,0,23,6,Hull,Dawson,D,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,545,15,142,31,0,0,0,0,0,0,0,0,0,0,0,4,1,Hull,Robertson,D,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,164,15,142,59,0,0,0,0,0,0,0,0,0,0,0,5,1,Hull,Quinn,M,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,165,15,142,30,0,0,0,0,0,0,0,0,0,0,0,7,1,Hull,Brady,M,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,166,15,142,90,0,0,1,0,0,0,0,1,0,0,0,10,2,Hull,Meyler,M,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,167,15,142,90,0,0,1,0,0,0,0,0,0,0,0,18,3,Hull,Elmohamady,M,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,169,15,142,90,0,0,1,0,0,0,0,0,0,0,0,12,3,Hull,Huddlestone,M,Hull 0 - 0 West Brom: 06 Dec 15:00
2015,170,15,142,90,0,0,1,0,0,0,0,0,0,0,0,14,3,Hull,Livermore,M,Hull 0 - 0 West Brom: 06 Dec 15:00
